"year","species_group_code","species_group_name","species_name","conf_flag","catch_mt"
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",1,NA
"2005","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",0,0.015
"2005","PEL7","GOA Pelagic Shelf Rockfish",NA,0,67.769
"2005","PLCK","Pollock","pollock, walleye",0,78302.792
"2005","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,10401.84
"2005","REXS","GOA Rex Sole","sole, rex",0,2179.389
"2005","REYE","Rougheye Rockfish","rockfish, rougheye",0,178.858
"2005","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2005","ROCK","Other Rockfish","rockfish, canary",1,NA
"2005","ROCK","Other Rockfish","rockfish, china",1,NA
"2005","ROCK","Other Rockfish","rockfish, copper",1,NA
"2005","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2005","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2005","ROCK","Other Rockfish","rockfish, harlequin",0,413.512
"2005","ROCK","Other Rockfish","rockfish, other",0,34.03
"2005","ROCK","Other Rockfish","rockfish, quillback",0,0.428
"2005","ROCK","Other Rockfish","rockfish, redbanded",0,16.507
"2005","ROCK","Other Rockfish","rockfish, redstripe",0,5.676
"2005","ROCK","Other Rockfish","rockfish, rosethorn",0,0.02
"2005","ROCK","Other Rockfish","rockfish, sharpchin",0,34.417
"2005","ROCK","Other Rockfish","rockfish, silvergray",0,0.849
"2005","ROCK","Other Rockfish","rockfish, splitnose",1,NA
"2005","ROCK","Other Rockfish","rockfish, tiger",0,0.035
"2005","ROCK","Other Rockfish","rockfish, unspecified slope",1,NA
"2005","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,73.465
"2005","ROCK","Other Rockfish",NA,0,25.906
"2005","SABL","Sablefish","sablefish (blackcod)",0,8635.403
"2005","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,2.761
"2005","SFL1","GOA Shallow Water Flatfish","flounder, general",0,0.047
"2005","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,110.964
"2005","SFL1","GOA Shallow Water Flatfish","groundfish, general",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, English",0,1.968
"2005","SFL1","GOA Shallow Water Flatfish","sole, butter",0,378.547
"2005","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, rock",0,4130.501
"2005","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2005","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,10.409
"2005","SFL1","GOA Shallow Water Flatfish",NA,0,157.528
"2005","SRKR","Shortraker Rockfish","rockfish, shortraker",0,295.6
"2005","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,580.613
"2005","USKT","GOA Skate, Other","skate, other",0,668.85
"2006","AMCK","Atka Mackerel","greenling, atka mackerel",0,878.921
"2006","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,27622.797
"2006","BSKT","GOA Skate, Big","skate, big",0,1344.11
"2006","DFL4","GOA Deep Water Flatfish","sole, dover",0,323.114
"2006","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,2.103
"2006","DFL4","GOA Deep Water Flatfish",NA,0,55.29
"2006","FSOL","Flathead Sole","sole, flathead",0,3084.07
"2006","FSOL","Flathead Sole",NA,0,57.264
"2006","LSKT","GOA Skate, Longnose","skate, longnose",0,738.494
"2006","NORK","Northern Rockfish","rockfish, northern",0,4957.706
"2006","OTHR","Other Species","Pacific sleeper shark",0,236.927
"2006","OTHR","Other Species","octopus, North Pacific",0,165.587
"2006","OTHR","Other Species","sculpin, general",0,638.846
"2006","OTHR","Other Species","shark, other",0,79.815
"2006","OTHR","Other Species","shark, salmon",0,33.842
"2006","OTHR","Other Species","shark, spiny dogfish",0,771.272
"2006","OTHR","Other Species","squid, majestic",0,1510.944
"2006","PCOD","Pacific Cod","cod, Pacific (gray)",0,47767.242
"2006","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,2214.897
"2006","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",1,NA
"2006","PEL7","GOA Pelagic Shelf Rockfish",NA,0,61.238
"2006","PLCK","Pollock","pollock, walleye",0,68928.308
"2006","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,12335.857
"2006","REXS","GOA Rex Sole","sole, rex",0,3294.586
"2006","REYE","Rougheye Rockfish","rockfish, rougheye",0,199.22
"2006","ROCK","Other Rockfish","rockfish, canary",0,0.078
"2006","ROCK","Other Rockfish","rockfish, china",1,NA
"2006","ROCK","Other Rockfish","rockfish, copper",1,NA
"2006","ROCK","Other Rockfish","rockfish, darkblotched",0,30.31
"2006","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2006","ROCK","Other Rockfish","rockfish, harlequin",0,470.089
"2006","ROCK","Other Rockfish","rockfish, other",0,35.472
"2006","ROCK","Other Rockfish","rockfish, pygmy",1,NA
"2006","ROCK","Other Rockfish","rockfish, quillback",0,0.431
"2006","ROCK","Other Rockfish","rockfish, redbanded",0,15.569
"2006","ROCK","Other Rockfish","rockfish, redstripe",0,33.192
"2006","ROCK","Other Rockfish","rockfish, rosethorn",1,NA
"2006","ROCK","Other Rockfish","rockfish, sharpchin",0,61.039
"2006","ROCK","Other Rockfish","rockfish, shortbelly",1,NA
"2006","ROCK","Other Rockfish","rockfish, silvergray",0,0.349
"2006","ROCK","Other Rockfish","rockfish, tiger",0,0.365
"2006","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2006","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,84.284
"2006","ROCK","Other Rockfish",NA,0,181.794
"2006","SABL","Sablefish","sablefish (blackcod)",0,8071.413
"2006","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,0.919
"2006","SFL1","GOA Shallow Water Flatfish","flounder, general",0,267.779
"2006","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,265.259
"2006","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,6.089
"2006","SFL1","GOA Shallow Water Flatfish","sole, English",0,58.407
"2006","SFL1","GOA Shallow Water Flatfish","sole, butter",0,1084.043
"2006","SFL1","GOA Shallow Water Flatfish","sole, rock",0,5763.272
"2006","SFL1","GOA Shallow Water Flatfish","sole, sand",0,5.128
"2006","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,0.549
"2006","SFL1","GOA Shallow Water Flatfish",NA,0,198.786
"2006","SRKR","Shortraker Rockfish","rockfish, shortraker",0,427.345
"2006","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,597.006
"2006","USKT","GOA Skate, Other","skate, other",0,1342.19
"2007","AMCK","Atka Mackerel","greenling, atka mackerel",0,1462.115
"2007","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,25347.669
"2007","BSKT","GOA Skate, Big","skate, big",0,1586.403
"2007","DFL4","GOA Deep Water Flatfish","sole, dover",0,232.425
"2007","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,1.038
"2007","DFL4","GOA Deep Water Flatfish",NA,0,34.439
"2007","FSOL","Flathead Sole","sole, flathead",0,3065.31
"2007","FSOL","Flathead Sole",NA,0,62.051
"2007","LSKT","GOA Skate, Longnose","skate, longnose",0,1053.659
"2007","NORK","Northern Rockfish","rockfish, northern",0,4186.649
"2007","OTHR","Other Species","Pacific sleeper shark",0,293.29
"2007","OTHR","Other Species","octopus, North Pacific",0,265.56
"2007","OTHR","Other Species","sculpin, general",0,869.98
"2007","OTHR","Other Species","shark, other",0,102.42
"2007","OTHR","Other Species","shark, salmon",0,140.544
"2007","OTHR","Other Species","shark, spiny dogfish",0,591.704
"2007","OTHR","Other Species","squid, majestic",0,410.778
"2007","PCOD","Pacific Cod","cod, Pacific (gray)",0,51812.258
"2007","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,3022.5
"2007","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",0,1.238
"2007","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",1,NA
"2007","PEL7","GOA Pelagic Shelf Rockfish",NA,0,62.397
"2007","PLCK","Pollock","pollock, walleye",0,51572.387
"2007","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,11712.817
"2007","REXS","GOA Rex Sole","sole, rex",0,2849.531
"2007","REYE","Rougheye Rockfish","rockfish, rougheye",0,266.066
"2007","ROCK","Other Rockfish","rockfish, blackgill",1,NA
"2007","ROCK","Other Rockfish","rockfish, bocaccio",0,0.078
"2007","ROCK","Other Rockfish","rockfish, canary",1,NA
"2007","ROCK","Other Rockfish","rockfish, china",0,0.025
"2007","ROCK","Other Rockfish","rockfish, copper",1,NA
"2007","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2007","ROCK","Other Rockfish","rockfish, harlequin",0,342.427
"2007","ROCK","Other Rockfish","rockfish, other",0,8.785
"2007","ROCK","Other Rockfish","rockfish, quillback",0,0.585
"2007","ROCK","Other Rockfish","rockfish, redbanded",0,19.066
"2007","ROCK","Other Rockfish","rockfish, redstripe",0,28.028
"2007","ROCK","Other Rockfish","rockfish, rosethorn",0,0.07
"2007","ROCK","Other Rockfish","rockfish, sharpchin",0,69.294
"2007","ROCK","Other Rockfish","rockfish, silvergray",0,1.358
"2007","ROCK","Other Rockfish","rockfish, tiger",0,0.915
"2007","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2007","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,98.845
"2007","ROCK","Other Rockfish","rockfish, yellowmouth",1,NA
"2007","ROCK","Other Rockfish",NA,0,24.081
"2007","SABL","Sablefish","sablefish (blackcod)",0,8105.601
"2007","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,6.06
"2007","SFL1","GOA Shallow Water Flatfish","flounder, general",0,19.322
"2007","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,154.066
"2007","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,7.511
"2007","SFL1","GOA Shallow Water Flatfish","sole, English",0,25.542
"2007","SFL1","GOA Shallow Water Flatfish","sole, butter",0,1431.44
"2007","SFL1","GOA Shallow Water Flatfish","sole, rock",0,6727.391
"2007","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2007","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,11.481
"2007","SFL1","GOA Shallow Water Flatfish",NA,0,305.393
"2007","SRKR","Shortraker Rockfish","rockfish, shortraker",0,408.415
"2007","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,600.4
"2007","USKT","GOA Skate, Other","skate, other",0,1169.451
"2008","AMCK","Atka Mackerel","greenling, atka mackerel",0,2111.822
"2008","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,29206.296
"2008","BSKT","GOA Skate, Big","skate, big",0,1372.785
"2008","DFL4","GOA Deep Water Flatfish","sole, dover",0,514.642
"2008","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,4.155
"2008","DFL4","GOA Deep Water Flatfish",NA,0,49.75
"2008","FSOL","Flathead Sole","sole, flathead",0,3305.122
"2008","FSOL","Flathead Sole",NA,0,141.088
"2008","LSKT","GOA Skate, Longnose","skate, longnose",0,999.031
"2008","NORK","Northern Rockfish","rockfish, northern",0,4052.09
"2008","OTHR","Other Species","Pacific sleeper shark",0,64.741
"2008","OTHR","Other Species","octopus, North Pacific",0,339.202
"2008","OTHR","Other Species","sculpin, general",0,1400.612
"2008","OTHR","Other Species","shark, other",0,9.251
"2008","OTHR","Other Species","shark, salmon",0,7.212
"2008","OTHR","Other Species","shark, spiny dogfish",0,455.86
"2008","OTHR","Other Species","squid, majestic",0,83.671
"2008","PCOD","Pacific Cod","cod, Pacific (gray)",0,58386.972
"2008","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,3413.614
"2008","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",0,0.464
"2008","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",0,0.714
"2008","PEL7","GOA Pelagic Shelf Rockfish",NA,0,29.688
"2008","PLCK","Pollock","pollock, walleye",0,50786.206
"2008","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,11360.801
"2008","REXS","GOA Rex Sole","sole, rex",0,2707.031
"2008","REYE","Rougheye Rockfish","rockfish, rougheye",0,264.881
"2008","ROCK","Other Rockfish","rockfish, aurora",1,NA
"2008","ROCK","Other Rockfish","rockfish, blackgill",1,NA
"2008","ROCK","Other Rockfish","rockfish, canary",0,0.221
"2008","ROCK","Other Rockfish","rockfish, chilipepper",1,NA
"2008","ROCK","Other Rockfish","rockfish, china",0,0.07
"2008","ROCK","Other Rockfish","rockfish, copper",1,NA
"2008","ROCK","Other Rockfish","rockfish, darkblotched",0,0.909
"2008","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2008","ROCK","Other Rockfish","rockfish, harlequin",0,374.313
"2008","ROCK","Other Rockfish","rockfish, other",0,56.211
"2008","ROCK","Other Rockfish","rockfish, quillback",0,0.766
"2008","ROCK","Other Rockfish","rockfish, redbanded",0,30.452
"2008","ROCK","Other Rockfish","rockfish, redstripe",0,24.239
"2008","ROCK","Other Rockfish","rockfish, rosethorn",0,0.257
"2008","ROCK","Other Rockfish","rockfish, sharpchin",0,79.919
"2008","ROCK","Other Rockfish","rockfish, silvergray",0,2.982
"2008","ROCK","Other Rockfish","rockfish, tiger",0,1.764
"2008","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2008","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,139.837
"2008","ROCK","Other Rockfish","rockfish, yellowmouth",1,NA
"2008","ROCK","Other Rockfish",NA,0,24.797
"2008","SABL","Sablefish","sablefish (blackcod)",0,7174.328
"2008","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,2.648
"2008","SFL1","GOA Shallow Water Flatfish","flounder, general",0,15.382
"2008","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,130.329
"2008","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,7.069
"2008","SFL1","GOA Shallow Water Flatfish","sole, English",0,25.653
"2008","SFL1","GOA Shallow Water Flatfish","sole, butter",0,1419.137
"2008","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2008","SFL1","GOA Shallow Water Flatfish","sole, rock",0,7269.088
"2008","SFL1","GOA Shallow Water Flatfish","sole, sand",1,NA
"2008","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,1.146
"2008","SFL1","GOA Shallow Water Flatfish",NA,0,846.14
"2008","SRKR","Shortraker Rockfish","rockfish, shortraker",0,371.919
"2008","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,569.76
"2008","USKT","GOA Skate, Other","skate, other",0,1305.068
"2009","AMCK","Atka Mackerel","greenling, atka mackerel",0,2223.521
"2009","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,24831.761
"2009","BSKT","GOA Skate, Big","skate, big",0,1982.223
"2009","DFL4","GOA Deep Water Flatfish","sole, dover",0,432.709
"2009","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,0.068
"2009","DFL4","GOA Deep Water Flatfish",NA,0,36.655
"2009","FSOL","Flathead Sole","Bering flounder",1,NA
"2009","FSOL","Flathead Sole","sole, flathead",0,3624
"2009","FSOL","Flathead Sole",NA,0,38.065
"2009","LSKT","GOA Skate, Longnose","skate, longnose",0,1175.122
"2009","NORK","Northern Rockfish","rockfish, northern",0,3951.653
"2009","OTHR","Other Species","Pacific sleeper shark",0,55.218
"2009","OTHR","Other Species","octopus, North Pacific",0,320.138
"2009","OTHR","Other Species","sculpin, general",0,1049.88
"2009","OTHR","Other Species","shark, other",0,13.934
"2009","OTHR","Other Species","shark, salmon",0,9.244
"2009","OTHR","Other Species","shark, spiny dogfish",0,1327.575
"2009","OTHR","Other Species","squid, majestic",0,336.173
"2009","PCOD","Pacific Cod","cod, Pacific (gray)",0,51788.98
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,2864.251
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",0,3.695
"2009","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",1,NA
"2009","PEL7","GOA Pelagic Shelf Rockfish",NA,0,24.751
"2009","PLCK","Pollock","pollock, walleye",0,41549.503
"2009","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,11838.092
"2009","REXS","GOA Rex Sole","sole, rex",0,4751.698
"2009","REYE","Rougheye Rockfish","rockfish, rougheye",0,174.749
"2009","ROCK","Other Rockfish","rockfish, blackgill",1,NA
"2009","ROCK","Other Rockfish","rockfish, canary",0,0.152
"2009","ROCK","Other Rockfish","rockfish, china",1,NA
"2009","ROCK","Other Rockfish","rockfish, copper",0,0.327
"2009","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2009","ROCK","Other Rockfish","rockfish, harlequin",0,510.779
"2009","ROCK","Other Rockfish","rockfish, other",0,4.031
"2009","ROCK","Other Rockfish","rockfish, quillback",0,1.566
"2009","ROCK","Other Rockfish","rockfish, redbanded",0,24.945
"2009","ROCK","Other Rockfish","rockfish, redstripe",0,18.597
"2009","ROCK","Other Rockfish","rockfish, rosethorn",0,0.29
"2009","ROCK","Other Rockfish","rockfish, sharpchin",0,55.785
"2009","ROCK","Other Rockfish","rockfish, silvergray",0,3.942
"2009","ROCK","Other Rockfish","rockfish, stripetail",1,NA
"2009","ROCK","Other Rockfish","rockfish, tiger",0,0.658
"2009","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2009","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,119.464
"2009","ROCK","Other Rockfish","rockfish, yellowmouth",1,NA
"2009","ROCK","Other Rockfish",NA,0,29.485
"2009","SABL","Sablefish","sablefish (blackcod)",0,6389.914
"2009","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,8.205
"2009","SFL1","GOA Shallow Water Flatfish","flounder, general",0,3.837
"2009","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,115.064
"2009","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,0.086
"2009","SFL1","GOA Shallow Water Flatfish","sole, English",0,27.631
"2009","SFL1","GOA Shallow Water Flatfish","sole, butter",0,1698.07
"2009","SFL1","GOA Shallow Water Flatfish","sole, rock",0,6538.686
"2009","SFL1","GOA Shallow Water Flatfish","sole, sand",0,2.352
"2009","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,1.069
"2009","SFL1","GOA Shallow Water Flatfish",NA,0,87.755
"2009","SRKR","Shortraker Rockfish","rockfish, shortraker",0,341.183
"2009","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,510.904
"2009","USKT","GOA Skate, Other","skate, other",0,1435.068
"2010","AMCK","Atka Mackerel","greenling, atka mackerel",0,2417.6091380519
"2010","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,24339.6191958309
"2010","BSKT","GOA Skate, Big","skate, big",0,2383.7976802529
"2010","DFL4","GOA Deep Water Flatfish","sole, dover",0,539.215114419
"2010","DFL4","GOA Deep Water Flatfish","turbot, Greenland",1,NA
"2010","FSOL","Flathead Sole","sole, flathead",0,3902.8989699692
"2010","LSKT","GOA Skate, Longnose","skate, longnose",0,974.1295320972
"2010","NORK","Northern Rockfish","rockfish, northern",0,3902.3630671333
"2010","OTHR","Other Species","Pacific sleeper shark",0,161.8770273458
"2010","OTHR","Other Species","octopus, North Pacific",0,338.5651765646
"2010","OTHR","Other Species","sculpin, bigmouth",0,41.387021645
"2010","OTHR","Other Species","sculpin, general",0,187.8511093647
"2010","OTHR","Other Species","sculpin, great",0,83.9744138195
"2010","OTHR","Other Species","sculpin, other large",0,66.4164459203
"2010","OTHR","Other Species","sculpin, plain",0,0.4840217885
"2010","OTHR","Other Species","sculpin, warty",0,0.6503869929
"2010","OTHR","Other Species","sculpin, yellow irish lord",0,353.2024653199
"2010","OTHR","Other Species","shark, other",0,8.9441849049
"2010","OTHR","Other Species","shark, salmon",0,107.7306553779
"2010","OTHR","Other Species","shark, spiny dogfish",0,351.7851366813
"2010","OTHR","Other Species","squid, majestic",0,129.1210952324
"2010","PCOD","Pacific Cod","cod, Pacific (gray)",0,76954.1545000845
"2010","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,2950.773134191
"2010","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",0,10.7412978736
"2010","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",0,0.2456619248
"2010","PEL7","GOA Pelagic Shelf Rockfish",NA,0,87.0860776223
"2010","PLCK","Pollock","pollock, walleye",0,73443.3843008119
"2010","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,13689.7697577539
"2010","REXS","GOA Rex Sole","sole, rex",0,3667.8660385755
"2010","REYE","Rougheye Rockfish","rockfish, rougheye",0,299.5751828893
"2010","ROCK","Other Rockfish","rockfish, aurora",1,NA
"2010","ROCK","Other Rockfish","rockfish, blackgill",1,NA
"2010","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2010","ROCK","Other Rockfish","rockfish, canary",0,0.1368205711
"2010","ROCK","Other Rockfish","rockfish, china",0,0.1074121882
"2010","ROCK","Other Rockfish","rockfish, copper",0,0.0853957065
"2010","ROCK","Other Rockfish","rockfish, darkblotched",0,1.4485761216
"2010","ROCK","Other Rockfish","rockfish, harlequin",0,432.1357466208
"2010","ROCK","Other Rockfish","rockfish, other",0,5.4986365968
"2010","ROCK","Other Rockfish","rockfish, pygmy",1,NA
"2010","ROCK","Other Rockfish","rockfish, quillback",0,1.1261330493
"2010","ROCK","Other Rockfish","rockfish, redbanded",0,23.1056201524
"2010","ROCK","Other Rockfish","rockfish, redstripe",0,53.5794029122
"2010","ROCK","Other Rockfish","rockfish, rosethorn",0,0.0974604733
"2010","ROCK","Other Rockfish","rockfish, sharpchin",0,86.6347358168
"2010","ROCK","Other Rockfish","rockfish, silvergray",0,6.7560681046
"2010","ROCK","Other Rockfish","rockfish, tiger",0,4.5801383076
"2010","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2010","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,173.8139520558
"2010","SABL","Sablefish","sablefish (blackcod)",0,5865.9854455803
"2010","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,22.5233047167
"2010","SFL1","GOA Shallow Water Flatfish","flounder, general",0,1.8919994212
"2010","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,158.0124221727
"2010","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,1.2815681426
"2010","SFL1","GOA Shallow Water Flatfish","sole, English",0,36.9645924598
"2010","SFL1","GOA Shallow Water Flatfish","sole, butter",0,2034.5520192838
"2010","SFL1","GOA Shallow Water Flatfish","sole, rock",0,3570.2453785857
"2010","SFL1","GOA Shallow Water Flatfish","sole, sand",0,1.0385869804
"2010","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,0.3746636028
"2010","SRKR","Shortraker Rockfish","rockfish, shortraker",0,202.9784667108
"2010","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,417.4284848854
"2010","USKT","GOA Skate, Other","skate, Alaskan",0,11.8382711573
"2010","USKT","GOA Skate, Other","skate, other",0,1400.8011642002
"2011","AMCK","Atka Mackerel","greenling, atka mackerel",0,1614.5461413988
"2011","ARTH","Arrowtooth Flounder","flounder, arrowtooth",0,30912.282327179
"2011","BSKT","GOA Skate, Big","skate, big",0,2219.3145374693
"2011","DFL4","GOA Deep Water Flatfish","Kamchatka flounder",0,13.0599414842
"2011","DFL4","GOA Deep Water Flatfish","sole, dover",0,444.6981397118
"2011","DFL4","GOA Deep Water Flatfish","turbot, Greenland",0,1.4966726687
"2011","FSOL","Flathead Sole","sole, flathead",0,2731.2789734566
"2011","LSKT","GOA Skate, Longnose","skate, longnose",0,968.1373284806
"2011","NORK","Northern Rockfish","rockfish, northern",0,3443.9287178659
"2011","OCTP","Octopus","octopus, North Pacific",0,948.9709379874
"2011","PCOD","Pacific Cod","cod, Pacific (gray)",0,83710.4754714072
"2011","PEL7","GOA Pelagic Shelf Rockfish","rockfish, dusky",0,2443.6021168825
"2011","PEL7","GOA Pelagic Shelf Rockfish","rockfish, widow",0,7.0202776226
"2011","PEL7","GOA Pelagic Shelf Rockfish","rockfish, yellowtail",0,0.0651877033
"2011","PEL7","GOA Pelagic Shelf Rockfish",NA,0,29.0728072929
"2011","PLCK","Pollock","pollock, walleye",0,77694.4796321538
"2011","POPA","Pacific Ocean Perch","perch, Pacific ocean",0,12351.9693745362
"2011","REXS","GOA Rex Sole","sole, rex",0,2876.4970376179
"2011","REYE","Rougheye Rockfish","rockfish, rougheye",0,397.3003669682
"2011","ROCK","Other Rockfish","rockfish, aurora",1,NA
"2011","ROCK","Other Rockfish","rockfish, bocaccio",1,NA
"2011","ROCK","Other Rockfish","rockfish, canary",0,0.1642652367
"2011","ROCK","Other Rockfish","rockfish, china",0,0.0510156768
"2011","ROCK","Other Rockfish","rockfish, copper",0,0.0630447108
"2011","ROCK","Other Rockfish","rockfish, darkblotched",1,NA
"2011","ROCK","Other Rockfish","rockfish, greenstripe",1,NA
"2011","ROCK","Other Rockfish","rockfish, harlequin",0,346.3687229948
"2011","ROCK","Other Rockfish","rockfish, other",0,7.9951304816
"2011","ROCK","Other Rockfish","rockfish, quillback",0,3.718438753
"2011","ROCK","Other Rockfish","rockfish, redbanded",0,38.8611937813
"2011","ROCK","Other Rockfish","rockfish, redstripe",0,43.5262893362
"2011","ROCK","Other Rockfish","rockfish, rosethorn",0,0.0261908794
"2011","ROCK","Other Rockfish","rockfish, sharpchin",0,36.5338749464
"2011","ROCK","Other Rockfish","rockfish, silvergray",0,18.8565889761
"2011","ROCK","Other Rockfish","rockfish, tiger",0,2.517213388
"2011","ROCK","Other Rockfish","rockfish, vermilion",1,NA
"2011","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)",0,194.4213630271
"2011","SABL","Sablefish","sablefish (blackcod)",0,6316.48822604
"2011","SCLP","Sculpin","sculpin, bigmouth",0,46.6475895092
"2011","SCLP","Sculpin","sculpin, general",0,127.1370161846
"2011","SCLP","Sculpin","sculpin, great",0,109.3568204872
"2011","SCLP","Sculpin","sculpin, other large",0,92.4082668738
"2011","SCLP","Sculpin","sculpin, plain",0,4.6768446787
"2011","SCLP","Sculpin","sculpin, yellow irish lord",0,379.8324941228
"2011","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice",0,9.9729531863
"2011","SFL1","GOA Shallow Water Flatfish","flounder, general",0,2.3083392055
"2011","SFL1","GOA Shallow Water Flatfish","flounder, starry",0,112.4089155167
"2011","SFL1","GOA Shallow Water Flatfish","groundfish, general",0,2.6955771995
"2011","SFL1","GOA Shallow Water Flatfish","sole, English",0,28.542214435
"2011","SFL1","GOA Shallow Water Flatfish","sole, butter",0,600.9488680963
"2011","SFL1","GOA Shallow Water Flatfish","sole, petrale",1,NA
"2011","SFL1","GOA Shallow Water Flatfish","sole, rock",0,3237.6191357011
"2011","SFL1","GOA Shallow Water Flatfish","sole, sand",0,0.740262748
"2011","SFL1","GOA Shallow Water Flatfish","sole, yellowfin",0,0.4889590453
"2011","SQID","Squid","squid, majestic",0,228.4877210989
"2011","SRKR","Shortraker Rockfish","rockfish, shortraker",0,338.2044962651
"2011","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)",0,461.9361999961
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan",0,7.3748071219
"2011","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian",0,34.9316440861
