"year","model","race_group","stratum","wgtcpue","numcpue","stratum_bin","area","stations","bottom_temp_mean","surface_temp_mean","bio_t_km2","bio_tons"
2011,"WGOA","Large sculpins",110,341.738572131707,128.40013268096,110,4245.316,6,3.95,5.63333333333333,0.0569564286886179,241.798038014648
2011,"WGOA","Large sculpins",111,3601.45852437625,8525.46282910538,111,8153.739,27,4.4037037037037,5.45925925925926,0.133387352754676,1087.60566026256
2011,"WGOA","Large sculpins",120,619.667637511574,561.455135934269,120,11104.039,14,4.72857142857143,7.03571428571429,0.0442619741079696,491.486686711884
2011,"WGOA","Large sculpins",121,433.517576206275,90.3630854594101,121,7734.619,26,4.94230769230769,8.02692307692308,0.0166737529310106,128.9651262215
2011,"WGOA","Large sculpins",122,986.809328148148,257.084223992757,122,5010.738,16,5.15625,8.1,0.0616755830092593,309.04018745665
2011,"WGOA","Large sculpins",130,1633.63056960022,1287.49067341026,130,7911.775,29,5.525,10.1821428571429,0.0563320886069042,445.686810337889
2011,"WGOA","Large sculpins",131,1800.71823732708,216.697982603316,131,7336.402,25,5.476,11.868,0.0720287294930831,528.431715110514
2011,"WGOA","Large sculpins",132,761.266371311306,810.161848431322,132,10980.778,18,5.19444444444444,9.61111111111111,0.0422925761839615,464.405390124168
2011,"WGOA","Large sculpins",134,348.521901653419,40.3849248729339,134,5025.806,18,5.5,10.4722222222222,0.0193623278696344,97.3113035811758
2011,"WGOA","Large sculpins",220,385.223960013316,82.6798670058716,220,10017.785,14,5.24285714285714,8.45,0.0275159971438083,275.649343447285
2011,"WGOA","Large sculpins",221,202.305435498425,42.3233128657792,221,1528.313,6,4.95,7.61666666666667,0.0337175725830708,51.5310045071507
2011,"WGOA","Large sculpins",230,714.097428194385,124.790053224099,230,6659.46,15,5.44,12.9733333333333,0.047606495212959,317.033550610892
2011,"WGOA","Large sculpins",231,499.910678134141,110.98297113902,231,1622.614,6,4.85,10.4166666666667,0.0833184463556901,135.193677514992
2011,"WGOA","Large sculpins",232,196.887658530581,84.2480353147544,232,3208.227,3,5,9.46666666666667,0.0656292195101937,210.55343402153
2011,"WGOA","Lingcod",21,166.261847400481,41.4618073317909,21,7302.086,16,5.025,7.1125,0.0103913654625301,75.8786442648245
2011,"WGOA","Lingcod",22,1152.4881572196,221.31950467532,22,10792.012,34,6.65882352941176,8.22058823529412,0.0338967105064588,365.813706546229
2011,"WGOA","Lingcod",30,5040.1512877735,542.937932578427,30,5766.075,25,5.952,8.648,0.20160605151094,1162.47561346594
2011,"WGOA","Lingcod",31,12835.862703784,2537.74827701694,31,15403.147,38,6.76315789473684,9.55526315789474,0.337785860625896,5202.96526574218
2011,"WGOA","Lingcod",33,1812.04526663184,339.857335426399,33,5260.082,6,5.88333333333333,12.3,0.30200754443864,1588.58444836589
2011,"WGOA","Lingcod",121,134.187211287828,39.4668268493612,121,7734.619,26,4.94230769230769,8.02692307692308,0.00516104658799339,39.9187289993789
2011,"WGOA","Lingcod",130,2030.76025891039,178.689925175022,130,7911.775,29,5.525,10.1821428571429,0.0700262158244963,554.031663704855
2011,"WGOA","Lingcod",131,3535.24099717566,596.833794889083,131,7336.402,25,5.476,11.868,0.141409639887026,1037.43796488646
2011,"WGOA","Lingcod",132,624.819684957139,86.8270067063604,132,10980.778,18,5.19444444444444,9.61111111111111,0.0347122047198411,381.167013919127
2011,"WGOA","Lingcod",133,1507.75667712697,376.017088605336,133,12077.011,17,5.52941176470588,13.2235294117647,0.0886915692427627,1071.12905735211
2011,"WGOA","Lingcod",134,766.12466919183,166.491495685296,134,5025.806,18,5.5,10.4722222222222,0.0425624816217683,213.910775509573
2011,"WGOA","Lingcod",230,538.237260055254,81.9285557413495,230,6659.46,15,5.44,12.9733333333333,0.0358824840036836,238.957966923171
2011,"WGOA","Longnose skate",10,344.19125923278,43.1317367459623,10,8332.718,16,4.4,5.1875,0.0215119537020487,179.253043828228
2011,"WGOA","Longnose skate",13,581.651337391895,40.6181101530653,13,12398.789,31,4.36774193548387,5.41290322580645,0.0187629463674805,232.637813028707
2011,"WGOA","Longnose skate",20,1854.22592506185,173.161863052334,20,7940.852,18,5.65,7.93333333333333,0.103012551392325,818.007424748845
2011,"WGOA","Longnose skate",21,1277.71808360367,124.993731999658,21,7302.086,16,5.025,7.1125,0.0798573802252295,583.125458139325
2011,"WGOA","Longnose skate",22,1577.81952838507,169.39749472882,22,10792.012,34,6.65882352941176,8.22058823529412,0.0464064567172078,500.819037769588
2011,"WGOA","Longnose skate",30,2882.68314223464,374.410954301244,30,5766.075,25,5.952,8.648,0.115307325689386,664.870687974425
2011,"WGOA","Longnose skate",31,2379.10891261014,203.544972467277,31,15403.147,38,6.76315789473684,9.55526315789474,0.0626081292792141,964.362218682739
2011,"WGOA","Longnose skate",33,2696.22131477109,285.700810097642,33,5260.082,6,5.88333333333333,12.3,0.449370219128515,2363.72420097396
2011,"WGOA","Longnose skate",35,2058.50818960267,224.513613055298,35,2199.622,6,5.65,10.4333333333333,0.343084698267112,754.656650171701
2011,"WGOA","Longnose skate",111,1054.36389939696,202.18657828589,111,8153.739,27,4.4037037037037,5.45925925925926,0.0390505147924801,318.407705433522
2011,"WGOA","Longnose skate",120,1483.15107945029,247.414110805548,120,11104.039,14,4.72857142857143,7.03571428571429,0.105939362817878,1176.35481636487
2011,"WGOA","Longnose skate",121,3549.70138217803,429.245547954893,121,7734.619,26,4.94230769230769,8.02692307692308,0.136526976237617,1055.98414442002
2011,"WGOA","Longnose skate",122,2210.20436216202,202.049629069022,122,5010.738,16,5.15625,8.1,0.138137772635126,692.172186578187
2011,"WGOA","Longnose skate",130,4051.00991705177,544.424208149412,130,7911.775,29,5.525,10.1821428571429,0.139689997139716,1105.19582712008
2011,"WGOA","Longnose skate",131,6144.61287836047,606.07152682014,131,7336.402,25,5.476,11.868,0.245784515134419,1803.17400840118
2011,"WGOA","Longnose skate",132,4101.68827275397,583.447969039727,132,10980.778,18,5.19444444444444,9.61111111111111,0.227871570708554,2502.20713046193
2011,"WGOA","Longnose skate",133,4436.4914496585,559.409429285386,133,12077.011,17,5.52941176470588,13.2235294117647,0.260970085274029,3151.73859052539
2011,"WGOA","Longnose skate",134,469.034852492642,86.7420164507769,134,5025.806,18,5.5,10.4722222222222,0.0260574918051468,130.959898659257
2011,"WGOA","Longnose skate",210,829.21662100827,127.695032093947,210,2787.949,11,4.94545454545455,5.3,0.07538332918257,210.164877211217
2011,"WGOA","Longnose skate",220,2907.01943446593,509.685115536457,220,10017.785,14,5.24285714285714,8.45,0.207644245318995,2080.13540609295
2011,"WGOA","Longnose skate",230,2652.98172727073,400.402653876926,230,6659.46,15,5.44,12.9733333333333,0.176865448484715,1177.82837956602
2011,"WGOA","Longnose skate",232,1907.66635023801,129.920523285222,232,3208.227,3,5,9.46666666666667,0.635888783412671,2040.07556394168
2011,"WGOA","Longnose skate",320,160.785197855228,39.3117843166816,320,1603.961,6,4.28333333333333,8.45,0.0267975329758713,42.9821977895115
2011,"WGOA","MISC_NA",10,13.1192778829549,619.995807175021,10,8332.718,16,4.4,5.1875,0.000819954867684682,6.83245268514377
2011,"WGOA","MISC_NA",11,90.0591580425494,134.110944811506,11,13681.241,39,4.43157894736842,5.72894736842105,0.00230920918057819,31.5928473189027
2011,"WGOA","MISC_NA",12,74.8181802758999,44.982697405443,12,6875.823,19,4.58947368421053,6.07894736842105,0.00393779896188947,27.0756086715357
2011,"WGOA","MISC_NA",13,20216.6039393273,13288.285711457,13,12398.789,31,4.36774193548387,5.41290322580645,0.652148514171848,8085.85182388026
2011,"WGOA","MISC_NA",20,1.70211938179024,0,20,7940.852,18,5.65,7.93333333333333,9.45621878772356e-05,0.750904338729322
2011,"WGOA","MISC_NA",21,185.357056253666,165.847229327164,21,7302.086,16,5.025,7.1125,0.0115848160158541,84.593322841944
2011,"WGOA","MISC_NA",22,135.382069535147,38.6929221359112,22,10792.012,34,6.65882352941176,8.22058823529412,0.00398182557456316,42.9719093825925
2011,"WGOA","MISC_NA",30,3987.39358997992,1688.18263247415,30,5766.075,25,5.952,8.648,0.159495743599197,919.664419773739
2011,"WGOA","MISC_NA",31,395.304899765644,428.118151146508,31,15403.147,38,6.76315789473684,9.55526315789474,0.0104027605201485,160.235249497644
2011,"WGOA","MISC_NA",32,0.18177267255089,0,32,9886.88,12,8.33333333333333,9.03333333333333,1.51477227125742e-05,0.149763716732496
2011,"WGOA","MISC_NA",35,96.9049876332444,43.7296875601283,35,2199.622,6,5.65,10.4333333333333,0.0161508312722074,35.5257237846354
2011,"WGOA","MISC_NA",111,20872.303936492,12811.9786821465,111,8153.739,27,4.4037037037037,5.45925925925926,0.77304829394415,6303.23402321588
2011,"WGOA","MISC_NA",120,1.2338517449572,1013.52107621485,120,11104.039,14,4.72857142857143,7.03571428571429,8.81322674969431e-05,0.978624135444489
2011,"WGOA","MISC_NA",122,0.497807985503831,0,122,5010.738,16,5.15625,8.1,3.11129990939895e-05,0.155899086854219
2011,"WGOA","MISC_NA",130,0.491430959315004,0,130,7911.775,29,5.525,10.1821428571429,1.69458951487932e-05,0.134072109590844
2011,"WGOA","MISC_NA",131,5.91797706872644,0,131,7336.402,25,5.476,11.868,0.000236719082749058,1.73666635211835
2011,"WGOA","MISC_NA",132,0.176966210735345,0,132,10980.778,18,5.19444444444444,9.61111111111111,9.83145615196364e-06,0.107957037421447
2011,"WGOA","MISC_NA",133,76.9620892109465,7353.13379272351,133,12077.011,17,5.52941176470588,13.2235294117647,0.00452718171829097,54.6748234107989
2011,"WGOA","MISC_NA",134,0.692917859784606,43.3073662365379,134,5025.806,18,5.5,10.4722222222222,3.84954366547004e-05,0.193470596511813
2011,"WGOA","MISC_NA",210,6.20336366860638,84.5780079671638,210,2787.949,11,4.94545454545455,5.3,0.000563942151691489,1.57224195786614
2011,"WGOA","MISC_NA",221,2.1672182237046,0,221,1528.313,6,4.95,7.61666666666667,0.0003612030372841,0.552031297520775
2011,"WGOA","MISC_NA",231,1.39604178527569,0,231,1622.614,6,4.85,10.4166666666667,0.000232673630879281,0.377539490895553
2011,"WGOA","MISC_NA",310,2.09445993355745,0,310,2531.101,7,4.55714285714286,5.52857142857143,0.000299208561936778,0.757327090326741
2011,"WGOA","MISC_NA",410,0.299532411185364,0,410,2005.603,3,4,5.63333333333333,9.9844137061788e-05,0.200247700823533
2011,"WGOA","MISC_SHELLS",10,38.2326394236043,0,10,8332.718,16,4.4,5.1875,0.00238953996397527,19.9113626695361
2011,"WGOA","MISC_SHELLS",11,62.7342603776432,0,11,13681.241,39,4.43157894736842,5.72894736842105,0.00160857077891393,22.0072444918792
2011,"WGOA","MISC_SHELLS",12,122.080237734921,0,12,6875.823,19,4.58947368421053,6.07894736842105,0.00642527567025902,44.1790582349074
2011,"WGOA","MISC_SHELLS",13,31.4357243235582,0,13,12398.789,31,4.36774193548387,5.41290322580645,0.00101405562334059,12.5730617080634
2011,"WGOA","MISC_SHELLS",20,16.2590686032747,46.4208481599588,20,7940.852,18,5.65,7.93333333333333,0.000903281589070819,7.17282541313619
2011,"WGOA","MISC_SHELLS",21,21.2434444674741,0,21,7302.086,16,5.025,7.1125,0.00132771527921713,9.69509115235751
2011,"WGOA","MISC_SHELLS",22,67.7057615264087,0,22,10792.012,34,6.65882352941176,8.22058823529412,0.00199134592724732,21.4906291430042
2011,"WGOA","MISC_SHELLS",30,158.942367830848,0,30,5766.075,25,5.952,8.648,0.00635769471323391,36.6589445436102
2011,"WGOA","MISC_SHELLS",31,981.527778125194,0,31,15403.147,38,6.76315789473684,9.55526315789474,0.0258296783717156,397.858332922257
2011,"WGOA","MISC_SHELLS",32,105.658988096308,42.3241726893964,32,9886.88,12,8.33333333333333,9.03333333333333,0.00880491567469235,87.0531446858023
2011,"WGOA","MISC_SHELLS",33,12.7095445334175,0,33,5260.082,6,5.88333333333333,12.3,0.00211825742223624,11.1422077380713
2011,"WGOA","MISC_SHELLS",35,44.3810571883402,0,35,2199.622,6,5.65,10.4333333333333,0.00739684286472336,16.2702582957885
2011,"WGOA","MISC_SHELLS",110,7.23144643796339,0,110,4245.316,6,3.95,5.63333333333333,0.0012052410729939,5.11662921103817
2011,"WGOA","MISC_SHELLS",111,83.6563115378191,0,111,8153.739,27,4.4037037037037,5.45925925925926,0.00309838190880811,25.2633974067432
2011,"WGOA","MISC_SHELLS",112,4.17440380669975,0,112,2278.242,4,3.95,5.975,0.00104360095167494,2.37757551934581
2011,"WGOA","MISC_SHELLS",120,17.524107306286,0,120,11104.039,14,4.72857142857143,7.03571428571429,0.001251721950449,13.8991693549418
2011,"WGOA","MISC_SHELLS",121,13.8343216362052,0,121,7734.619,26,4.94230769230769,8.02692307692308,0.000532089293700201,4.11550796075015
2011,"WGOA","MISC_SHELLS",122,48.8350466527998,42.41396898979,122,5010.738,16,5.15625,8.1,0.00305219041579999,15.2937264996848
2011,"WGOA","MISC_SHELLS",130,70.4157438235621,0,130,7911.775,29,5.525,10.1821428571429,0.00242812909736421,19.2108110892987
2011,"WGOA","MISC_SHELLS",131,4.78884996400406,0,131,7336.402,25,5.476,11.868,0.000191553998560162,1.40531713814477
2011,"WGOA","MISC_SHELLS",132,29.2273593895493,38.3930467428049,132,10980.778,18,5.19444444444444,9.61111111111111,0.0016237421883083,17.8299524990476
2011,"WGOA","MISC_SHELLS",133,10.7541626059668,0,133,12077.011,17,5.52941176470588,13.2235294117647,0.000632597800350987,7.63989059341467
2011,"WGOA","MISC_SHELLS",134,16.4362837578755,0,134,5025.806,18,5.5,10.4722222222222,0.00091312687543753,4.58919852933519
2011,"WGOA","MISC_SHELLS",210,4.17436685892638,0,210,2787.949,11,4.94545454545455,5.3,0.000379487896266034,1.05799290090699
2011,"WGOA","MISC_SHELLS",220,2.03830210546416,0,220,10017.785,14,5.24285714285714,8.45,0.000145593007533154,1.45851944697052
2011,"WGOA","MISC_SHELLS",221,3.41700381104269,0,221,1528.313,6,4.95,7.61666666666667,0.000569500635173782,0.870375224244348
2011,"WGOA","MISC_SHELLS",231,2.63652081653173,0,231,1622.614,6,4.85,10.4166666666667,0.000439420136088621,0.713009264699302
2011,"WGOA","MISC_SHELLS",310,3.97584568877614,0,310,2531.101,7,4.55714285714286,5.52857142857143,0.000567977955539448,1.43760957124385
2011,"WGOA","MISC_SHELLS",330,14.129134773863,0,330,2911.769,6,4.28333333333333,10.6666666666667,0.00235485579564383,6.85679610522605
2011,"WGOA","MISC_SHELLS",410,0.074883102796341,0,410,2005.603,3,4,5.63333333333333,2.4961034265447e-05,0.0500619252058833
2011,"WGOA","MISC_SHELLS",420,1.1464535266254,0,420,1953.21,5,3.96,9.2,0.00022929070532508,0.447852898547999
2011,"WGOA","MISC_SHELLS",430,0.701886624595368,0,430,1744.835,4,3.9,11.9333333333333,0.000175471656148842,0.306169087156465
2011,"WGOA","Miscellaneous deep-sea fish",320,0.0786235686333632,39.3117843166816,320,1603.961,6,4.28333333333333,8.45,1.31039281055605e-05,0.021018189628123
2011,"WGOA","Miscellaneous deep-sea fish",330,0.62532261962995,120.483189908896,330,2911.769,6,4.28333333333333,10.6666666666667,0.000104220436604992,0.30346583647288
2011,"WGOA","Miscellaneous deep-sea fish",410,0.431783851076713,43.1783851076713,410,2005.603,3,4,5.63333333333333,0.000143927950358904,0.28866232902367
2011,"WGOA","Miscellaneous deep-sea fish",420,1.80930995123392,278.548791503343,420,1953.21,5,3.96,9.2,0.000361861990246785,0.706792457969922
2011,"WGOA","Miscellaneous deep-sea fish",430,1.27730624833916,109.247847141553,430,1744.835,4,3.9,11.9333333333333,0.00031932656208479,0.557172161955214
2011,"WGOA","Motile epifauna",10,1371.04702226036,13945.0189323222,10,8332.718,16,4.4,5.1875,0.0856904388912725,714.034262577206
2011,"WGOA","Motile epifauna",11,1434.62031798655,27473.4323511368,11,13681.241,39,4.43157894736842,5.72894736842105,0.0367851363586295,503.266315740273
2011,"WGOA","Motile epifauna",12,1269.8796164135,21684.5968546272,12,6875.823,19,4.58947368421053,6.07894736842105,0.0668357692849213,459.550919671955
2011,"WGOA","Motile epifauna",13,3773.62919705238,79610.086037077,13,12398.789,31,4.36774193548387,5.41290322580645,0.121729974098464,1509.30426382232
2011,"WGOA","Motile epifauna",20,856.373328950121,7340.96177962842,20,7940.852,18,5.65,7.93333333333333,0.0475762960527845,377.796325663346
2011,"WGOA","Motile epifauna",21,530.974245506001,12247.0730558547,21,7302.086,16,5.025,7.1125,0.033185890344125,242.326225279371
2011,"WGOA","Motile epifauna",22,1379.52611395967,11621.6298663563,22,10792.012,34,6.65882352941176,8.22058823529412,0.0405742974694021,437.878305181357
2011,"WGOA","Motile epifauna",30,2839.23298281841,34647.8695451318,30,5766.075,25,5.952,8.648,0.113569319312737,654.849212856187
2011,"WGOA","Motile epifauna",31,7044.81065916455,100868.440358116,31,15403.147,38,6.76315789473684,9.55526315789474,0.185389754188541,2855.58563605996
2011,"WGOA","Motile epifauna",32,755.1391317369,16249.3618339724,32,9886.88,12,8.33333333333333,9.03333333333333,0.062928260978075,622.16416489891
2011,"WGOA","Motile epifauna",33,916.305960126018,57412.1479213743,33,5260.082,6,5.88333333333333,12.3,0.152717660021003,803.307414558598
2011,"WGOA","Motile epifauna",35,787.176460814401,10918.2514381068,35,2199.622,6,5.65,10.4333333333333,0.1311960768024,288.581776848249
2011,"WGOA","Motile epifauna",110,421.629545180345,10489.7494076849,110,4245.316,6,3.95,5.63333333333333,0.0702715908633908,298.325109037807
2011,"WGOA","Motile epifauna",111,3273.41289615331,96962.3142398947,111,8153.739,27,4.4037037037037,5.45925925925926,0.121237514672345,988.539051646971
2011,"WGOA","Motile epifauna",112,59.9312436063666,3073.07783485065,112,2278.242,4,3.95,5.975,0.0149828109015917,34.134469074064
2011,"WGOA","Motile epifauna",120,964.229420657151,76897.7936345255,120,11104.039,14,4.72857142857143,7.03571428571429,0.0688735300469394,764.774363708887
2011,"WGOA","Motile epifauna",121,1193.34190925817,37805.1553068804,121,7734.619,26,4.94230769230769,8.02692307692308,0.0458977657406989,355.001730955559
2011,"WGOA","Motile epifauna",122,2383.63097479586,46276.4647924383,122,5010.738,16,5.15625,8.1,0.148976935924741,746.484393961666
2011,"WGOA","Motile epifauna",130,2831.87461768347,133369.586039126,130,7911.775,29,5.525,10.1821428571429,0.0976508488856368,772.591544942159
2011,"WGOA","Motile epifauna",131,1374.20378044063,27281.7968865548,131,7336.402,25,5.476,11.868,0.0549681512176252,403.268454529288
2011,"WGOA","Motile epifauna",132,2731.68376731308,70456.0021993474,132,10980.778,18,5.19444444444444,9.61111111111111,0.151760209295171,1666.44516750381
2011,"WGOA","Motile epifauna",133,1755.12832374613,79074.5908855383,133,12077.011,17,5.52941176470588,13.2235294117647,0.103242842573302,1246.86494542903
2011,"WGOA","Motile epifauna",134,992.839794389454,17898.8876530204,134,5025.806,18,5.5,10.4722222222222,0.0551577663549697,277.212233093405
2011,"WGOA","Motile epifauna",210,275.48025079354,10837.9599624737,210,2787.949,11,4.94545454545455,5.3,0.0250436591630491,69.8204445199635
2011,"WGOA","Motile epifauna",220,531.296160206069,43836.2794282395,220,10017.785,14,5.24285714285714,8.45,0.0379497257290049,380.17219316214
2011,"WGOA","Motile epifauna",221,295.048772721402,13049.889673384,221,1528.313,6,4.95,7.61666666666667,0.049174795453567,75.1544791640274
2011,"WGOA","Motile epifauna",230,1776.05530801646,70933.5228511969,230,6659.46,15,5.44,12.9733333333333,0.118403687201097,788.50461876822
2011,"WGOA","Motile epifauna",231,282.273584432972,6628.63452526661,231,1622.614,6,4.85,10.4166666666667,0.0470455974054953,76.3368449885203
2011,"WGOA","Motile epifauna",232,56.1042780507611,2485.83143810993,232,3208.227,3,5,9.46666666666667,0.0187014260169204,59.9984198859864
2011,"WGOA","Motile epifauna",310,187.661952782385,8707.96678631397,310,2531.101,7,4.55714285714286,5.52857142857143,0.0268088503974835,67.855908049921
2011,"WGOA","Motile epifauna",320,271.202595118929,43038.6713846638,320,1603.961,6,4.28333333333333,8.45,0.0452004325198215,72.4997309449253
2011,"WGOA","Motile epifauna",330,444.496915600374,25975.5445357949,330,2911.769,6,4.28333333333333,10.6666666666667,0.074082819266729,215.712056573464
2011,"WGOA","Motile epifauna",410,64.711026220699,4300.09959039946,410,2005.603,3,4,5.63333333333333,0.0215703420735663,43.2615427737708
2011,"WGOA","Motile epifauna",420,97.9010537564892,4768.49479057429,420,1953.21,5,3.96,9.2,0.0195802107512978,38.2442634415425
2011,"WGOA","Motile epifauna",430,1185.33962222206,32303.7664742052,430,1744.835,4,3.9,11.9333333333333,0.296334905555515,517.055514934956
2011,"WGOA","Nonpandalid shrimp",10,2.74127155485829,396.827648409144,10,8332.718,16,4.4,5.1875,0.000171329472178643,1.42764017675348
2011,"WGOA","Nonpandalid shrimp",11,1.32495521747205,44.5340826459943,11,13681.241,39,4.43157894736842,5.72894736842105,3.39732107044114e-05,0.464795683190833
2011,"WGOA","Nonpandalid shrimp",12,28.6575795530442,16400.0144856506,12,6875.823,19,4.58947368421053,6.07894736842105,0.00150829366068654,10.3707602429027
2011,"WGOA","Nonpandalid shrimp",13,0.0858347989982907,0,13,12398.789,31,4.36774193548387,5.41290322580645,2.76886448381583e-06,0.0343305665044264
2011,"WGOA","Nonpandalid shrimp",20,3.98719876199229,2077.00210539618,20,7940.852,18,5.65,7.93333333333333,0.000221511042332905,1.75898640353134
2011,"WGOA","Nonpandalid shrimp",22,1.53855084132466,174.843141744935,22,10792.012,34,6.65882352941176,8.22058823529412,4.52514953330782e-05,0.488354680652524
2011,"WGOA","Nonpandalid shrimp",30,0.437833050444758,217.064445925623,30,5766.075,25,5.952,8.648,1.75133220177903e-05,0.10098312825373
2011,"WGOA","Nonpandalid shrimp",31,0.190271784216575,47.5679460541437,31,15403.147,38,6.76315789473684,9.55526315789474,5.00715221622566e-06,0.0771259016378996
2011,"WGOA","Nonpandalid shrimp",32,2.38001279570755,492.483021142002,32,9886.88,12,8.33333333333333,9.03333333333333,0.000198334399642296,1.96090840913542
2011,"WGOA","Nonpandalid shrimp",33,0.348578410099014,130.71690378713,33,5260.082,6,5.88333333333333,12.3,5.8096401683169e-05,0.305591836758407
2011,"WGOA","Nonpandalid shrimp",35,0.0878774468156904,43.9387234078452,35,2199.622,6,5.65,10.4333333333333,1.46462411359484e-05,0.0322161942199371
2011,"WGOA","Nonpandalid shrimp",111,2.58799821442547,322.387852677339,111,8153.739,27,4.4037037037037,5.45925925925926,9.5851785719462e-05,0.78155044344042
2011,"WGOA","Nonpandalid shrimp",112,0.415952771411148,184.668526929568,112,2278.242,4,3.95,5.975,0.000103988192852787,0.236910268461319
2011,"WGOA","Nonpandalid shrimp",120,0.166210142807755,110.806761871836,120,11104.039,14,4.72857142857143,7.03571428571429,1.18721530576968e-05,0.131828850566634
2011,"WGOA","Nonpandalid shrimp",121,0.2466154495701,82.2051498567,121,7734.619,26,4.94230769230769,8.02692307692308,9.48520959885e-06,0.0733644823822476
2011,"WGOA","Nonpandalid shrimp",122,0.167469024719852,41.8672561799629,122,5010.738,16,5.15625,8.1,1.04668140449907e-05,0.0524464628741687
2011,"WGOA","Nonpandalid shrimp",130,0.17320741154514,43.301852886285,130,7911.775,29,5.525,10.1821428571429,5.97266936362552e-06,0.0472544161543983
2011,"WGOA","Nonpandalid shrimp",132,0.830895028674635,663.61978823712,132,10980.778,18,5.19444444444444,9.61111111111111,4.61608349263686e-05,0.5068818806211
2011,"WGOA","Nonpandalid shrimp",133,0.0745598174775668,37.2799087387834,133,12077.011,17,5.52941176470588,13.2235294117647,4.38587161632746e-06,0.0529682197549745
2011,"WGOA","Nonpandalid shrimp",220,25.7713763564722,10587.7609889333,220,10017.785,14,5.24285714285714,8.45,0.00184081259689087,18.4408648209444
2011,"WGOA","Nonpandalid shrimp",221,0.0833415563668949,83.3415563668949,221,1528.313,6,4.95,7.61666666666667,1.38902593944825e-05,0.0212286640059597
2011,"WGOA","Nonpandalid shrimp",230,2.26389247791521,1175.79113657999,230,6659.46,15,5.44,12.9733333333333,0.000150926165194347,1.00508676006515
2011,"WGOA","Nonpandalid shrimp",232,3.3880613045323,1502.6515569133,232,3208.227,3,5,9.46666666666667,0.00112935376817743,3.62322325161858
2011,"WGOA","Nonpandalid shrimp",310,5.9012268305747,2672.16431484475,310,2531.101,7,4.55714285714286,5.52857142857143,0.000843032404367815,2.13380016172778
2011,"WGOA","Nonpandalid shrimp",320,4.36236462481878,2420.63516998041,320,1603.961,6,4.28333333333333,8.45,0.00072706077080313,1.16617712099816
2011,"WGOA","Nonpandalid shrimp",330,3.06696239443832,1207.62660056164,330,2911.769,6,4.28333333333333,10.6666666666667,0.000511160399073053,1.48838100404854
2011,"WGOA","Nonpandalid shrimp",410,0.594498560730867,297.249280365434,410,2005.603,3,4,5.63333333333333,0.000198166186910289,0.397442698965837
2011,"WGOA","Nonpandalid shrimp",420,0.519542180787382,223.767842612715,420,1953.21,5,3.96,9.2,0.000103908436157476,0.202954996587145
2011,"WGOA","Nonpandalid shrimp",430,0.291029886266532,109.247847141553,430,1744.835,4,3.9,11.9333333333333,7.27574715666331e-05,0.126949782900966
2011,"WGOA","Octopus",11,1068.25138564965,126.630522762795,11,13681.241,39,4.43157894736842,5.72894736842105,0.0273910611705037,374.743709119404
2011,"WGOA","Octopus",13,1234.03172145987,353.081653596877,13,12398.789,31,4.36774193548387,5.41290322580645,0.0398074748858023,493.564481731861
2011,"WGOA","Octopus",20,952.034357358622,174.179328958132,20,7940.852,18,5.65,7.93333333333333,0.0528907976310346,419.997996149996
2011,"WGOA","Octopus",21,1.27944923056876,49.2095857911061,21,7302.086,16,5.025,7.1125,7.99655769105474e-05,0.583915519640432
2011,"WGOA","Octopus",22,1162.53102143906,88.9544256985587,22,10792.012,34,6.65882352941176,8.22058823529412,0.0341920888658546,369.001433345369
2011,"WGOA","Octopus",30,1815.28818975836,170.80064887021,30,5766.075,25,5.952,8.648,0.0726115275903342,418.683513950436
2011,"WGOA","Octopus",31,2003.14189388834,168.309922291784,31,15403.147,38,6.76315789473684,9.55526315789474,0.0527142603654826,811.965501405802
2011,"WGOA","Octopus",33,48.8881220163867,87.1446025247534,33,5260.082,6,5.88333333333333,12.3,0.00814802033606445,42.8592551053665
2011,"WGOA","Octopus",111,971.176670489589,443.245824484256,111,8153.739,27,4.4037037037037,5.45925925925926,0.0359695063144292,293.285966446708
2011,"WGOA","Octopus",120,0.853849413580492,42.6924706790246,120,11104.039,14,4.72857142857143,7.03571428571429,6.0989243827178e-05,0.677226942037494
2011,"WGOA","Octopus",121,347.429663543897,0,121,7734.619,26,4.94230769230769,8.02692307692308,0.013362679367073,103.35523372347
2011,"WGOA","Octopus",122,376.959588231661,177.002442643827,122,5010.738,16,5.15625,8.1,0.0235599742644788,118.052858326046
2011,"WGOA","Octopus",130,1965.05534104556,241.432095194948,130,7911.775,29,5.525,10.1821428571429,0.067760529001571,536.106059341404
2011,"WGOA","Octopus",132,8.5232563769027,38.3930467428049,132,10980.778,18,5.19444444444444,9.61111111111111,0.000473514243161261,5.19955478399183
2011,"WGOA","Octopus",133,464.086831540219,40.6380763170069,133,12077.011,17,5.52941176470588,13.2235294117647,0.0272992253847188,329.693045262728
2011,"WGOA","Octopus",134,1105.8961261229,164.386487754686,134,5025.806,18,5.5,10.4722222222222,0.0614386736734946,308.778854780291
2011,"WGOA","Octopus",210,82.1512398890695,128.852144695154,210,2787.949,11,4.94545454545455,5.3,0.00746829453536995,20.8212242815901
2011,"WGOA","Octopus",230,1.25162064012552,41.7206880041841,230,6659.46,15,5.44,12.9733333333333,8.34413760083682e-05,0.555674505872687
2011,"WGOA","Octopus",231,7.0158646436329,39.41496990805,231,1622.614,6,4.85,10.4166666666667,0.00116931077393882,1.89734003214396
